    n, insertion_cmp, insertion_swaps, insertion_time, merge_cmp, merge_swaps, merge_time
  457,         52988,           52542,          50323,      3483,           0,       2008
  458,         53017,           52570,          47943,      3480,           0,       2004
  459,         53193,           52745,          48356,      3500,           0,       2520
  460,         53480,           53031,          49170,      3520,           0,       2702
  461,         53649,           53199,          49121,      3532,           0,       1964
  462,         53932,           53481,          48927,      3532,           0,       1998
  463,         54034,           53582,          49180,      3539,           0,       2003
  464,         54168,           53715,          48999,      3540,           0,       1999
  465,         54421,           53967,          49547,      3553,           0,       2007
  466,         54542,           54087,          48974,      3552,           0,       1979
  467,         54842,           54386,          49862,      3563,           0,       2125
  468,         54883,           54426,          49844,      3588,           0,       2385
  469,         55089,           54631,          50410,      3604,           0,       2034
  470,         55213,           54754,          50984,      3598,           0,       2039
  471,         55369,           54909,          50370,      3603,           0,       2004
  472,         55444,           54983,          50401,      3603,           0,       2006
  473,         55616,           55154,          49928,      3611,           0,       2003
  474,         56043,           55580,          51917,      3621,           0,       2135
  475,         56442,           55978,          51394,      3641,           0,       2077
  476,         56719,           56254,          53017,      3639,           0,       2084
  477,         56905,           56439,          51204,      3654,           0,       2637
  478,         57219,           56752,          51856,      3663,           0,       2033
  479,         57617,           57149,          53267,      3664,           0,       2083
  480,         58037,           57568,          52826,      3697,           0,       2168
  481,         58372,           57902,          53124,      3704,           0,       2089
  482,         58739,           58268,          53433,      3697,           0,       2051
  483,         59099,           58627,          53914,      3712,           0,       2062
  484,         59246,           58773,          54003,      3724,           0,       2125
  485,         59535,           59061,          54069,      3734,           0,       2108
  486,         59740,           59265,          54562,      3730,           0,       2231
  487,         59798,           59322,          54646,      3748,           0,       2074
  488,         60237,           59760,          54510,      3755,           0,       2386
  489,         60663,           60185,          55446,      3759,           0,       2085
  490,         61055,           60576,          55763,      3772,           0,       2809
  491,         61107,           60627,          60823,      3783,           0,       2662
  492,         61592,           61111,          59440,      3799,           0,       2280
  493,         61694,           61212,          59885,      3796,           0,       2102
  494,         61882,           61399,          62500,      3821,           0,       2147
  495,         62007,           61523,          58649,      3824,           0,       2192
  496,         62437,           61952,          58711,      3822,           0,       2146
  497,         62460,           61974,          60674,      3829,           0,       2253
  498,         62619,           62132,          56978,      3829,           0,       2171
